"date","sentiment"
"2014-06-02","0.07894736842105263"
"2014-06-03","0.09803921568627451"
"2014-06-04","-0.40816326530612246"
"2014-06-05","-0.06293706293706294"
"2014-06-06","-0.036290322580645164"
"2014-06-07","0.39166666666666666"
"2014-06-08","0.3888888888888889"
"2014-06-09","-0.029556650246305417"
"2014-06-10","0.06557377049180328"
"2014-06-11","0.029661016949152543"
"2014-06-12","-0.020833333333333332"
"2014-06-13","-0.44243421052631576"
"2014-06-14","-0.47101449275362317"
"2014-06-15","-0.1926605504587156"
"2014-06-16","-0.06640625"
"2014-06-17","-0.11748633879781421"
"2014-06-18","0.045454545454545456"
"2014-06-19","-0.0033003300330033004"
"2014-06-20","-0.155893536121673"
"2014-06-21","0.017857142857142856"
"2014-06-22","0.08181818181818182"
"2014-06-23","0.1590909090909091"
