"Date","Open","High","Low","Close","Adj Close","Volume","Sentiment"
"2014-05-02","188.309998","189.139999","187.779999","188.059998","167.890289","98122000","0.08416666666666667"
"2014-05-05","187.139999","188.550003","186.619995","188.419998","168.211685","75883000","0.19806848292671442"
"2014-05-06","188.000000","188.130005","186.740005","186.779999","166.747589","85454000","0.012809564474807857"
"2014-05-07","187.410004","187.970001","186.009995","187.880005","167.729599","106500000","0.07585139318885449"
"2014-05-08","187.710007","189.050003","187.080002","187.679993","167.551041","93618000","0.07495590828924162"
"2014-05-09","187.710007","188.039993","186.830002","187.960007","167.801010","83679000","0.06374501992031872"
"2014-05-12","188.800003","189.880005","188.000000","189.789993","169.434769","86940000","0.2321543571757497"
"2014-05-13","190.039993","190.419998","189.770004","189.960007","169.586548","66454000","0.129863813229572"
"2014-05-14","189.789993","189.880005","188.789993","189.059998","168.783035","72367000","0.06741573033707865"
"2014-05-15","188.679993","188.720001","186.479996","187.399994","167.301102","154956000","0.10642439974042829"
"2014-05-16","187.509995","188.130005","186.720001","188.050003","167.881393","97458000","0.07593856655290103"
"2014-05-19","187.690002","188.889999","187.520004","188.740005","168.497391","63839000","0.2551740503074817"
"2014-05-20","188.649994","188.669998","187.070007","187.550003","167.434998","111644000","0.014953271028037384"
"2014-05-21","188.089996","189.220001","188.059998","189.130005","168.845581","89093000","0.12678571428571428"
"2014-05-22","189.179993","189.979996","188.860001","189.589996","169.256210","61549000","0.152"
"2014-05-23","189.759995","190.479996","189.589996","190.350006","169.934692","61092800","0.08926487747957992"
"2014-05-27","191.059998","191.580002","190.949997","191.520004","170.979218","72010000","0.20275340070265577"
"2014-05-28","191.520004","191.820007","191.059998","191.380005","170.854233","66723000","-0.05009759271307743"
"2014-05-29","191.820007","192.399994","191.330002","192.369995","171.738037","64377000","0.07732980832782552"
"2014-05-30","192.190002","192.800003","192.029999","192.679993","172.014771","76316000","-0.004961020552799433"
"2014-06-02","192.949997","192.990005","191.970001","192.899994","172.211227","64656000","0.10521313182806098"
"2014-06-03","192.429993","192.899994","192.250000","192.800003","172.121933","65047000","-0.055384615384615386"
"2014-06-04","192.470001","193.300003","192.270004","193.190002","172.470123","55529000","0.04600484261501211"
"2014-06-05","193.410004","194.649994","192.699997","194.449997","173.594940","92103000","0.12287581699346405"
"2014-06-06","194.869995","195.429993","194.779999","195.380005","174.425247","78696000","0.0362962962962963"
"2014-06-09","195.350006","196.050003","195.169998","195.580002","174.603775","65119000","0.22772855709528347"
"2014-06-10","195.339996","195.639999","194.919998","195.600006","174.621628","57129000","0.02885345482156416"
"2014-06-11","194.899994","195.119995","194.479996","194.919998","174.014572","68772000","0.00564516129032258"
"2014-06-12","194.690002","194.800003","193.110001","193.539993","172.782593","106350000","0.049429657794676805"
"2014-06-13","193.919998","194.320007","193.300003","194.130005","173.309326","82017000","0.06659939455095863"
"2014-06-16","193.889999","194.699997","193.660004","194.289993","173.452148","87424000","0.25746701339425865"
"2014-06-17","194.020004","194.970001","193.809998","194.830002","173.934204","84834000","0.08691099476439791"
"2014-06-18","194.830002","196.369995","194.399994","196.259995","175.210831","105267000","0.08737864077669903"
"2014-06-19","196.429993","196.600006","195.800003","196.479996","175.407257","85929000","0.041935483870967745"
"2014-06-20","196.029999","196.100006","195.699997","195.940002","175.763367","100587000","0.019462465245597776"
"2014-06-23","195.990005","196.050003","195.520004","195.880005","175.709534","70611000","0.11091661017594774"
"2014-06-24","195.529999","196.500000","194.479996","194.699997","174.651077","96237000","-0.032407407407407406"
"2014-06-25","194.289993","195.779999","194.250000","195.580002","175.440445","82782000","0.010009099181073703"
"2014-06-26","195.610001","195.630005","194.130005","195.440002","175.314850","84312000","-0.036062378167641324"
"2014-06-27","194.979996","195.880005","194.889999","195.820007","175.655685","71445100","-0.015184381778741865"
"2014-06-30","195.699997","196.169998","195.529999","195.720001","175.566040","70201200","0.09675838943919395"
"2014-07-01","196.199997","197.630005","196.130005","197.029999","176.741119","90470000","0.054447852760736194"
"2014-07-02","197.050003","197.479996","196.960007","197.229996","176.920502","52475000","-0.09607843137254903"
"2014-07-03","197.789993","198.289993","197.639999","198.199997","177.790634","52938800","-0.040345821325648415"
"2014-07-07","197.820007","197.979996","197.220001","197.509995","177.171707","61696000","0.13911738997733217"
"2014-07-08","197.149994","197.220001","195.759995","196.240005","176.032455","108143000","-0.06519898391193904"
"2014-07-09","196.729996","197.300003","196.309998","197.119995","176.821854","72992000","0.005791505791505791"
"2014-07-10","195.220001","196.860001","195.059998","196.339996","176.122177","99040000","-0.02356902356902357"
"2014-07-11","196.220001","196.750000","195.779999","196.610001","176.364365","64243000","-0.08132147395171538"
"2014-07-14","197.610001","197.860001","197.440002","197.600006","177.252426","58658000","0.08240109476468892"
"2014-07-15","197.720001","198.100006","196.360001","197.229996","176.920502","111307000","0.004757373929590866"
"2014-07-16","198.110001","198.259995","197.419998","197.960007","177.575378","79986400","0.0"
"2014-07-17","197.350006","198.100006","195.429993","195.710007","175.557068","145398000","-0.11720510894064613"
"2014-07-18","196.350006","197.910004","196.240005","197.710007","177.351089","124330000","-0.024816176470588234"
"2014-07-21","197.089996","197.500000","196.429993","197.339996","177.019211","67592000","0.21466644753961406"
"2014-07-22","198.009995","198.559998","197.869995","198.199997","177.790634","67678000","0.062118126272912425"
"2014-07-23","198.500000","198.850006","198.100006","198.639999","178.185349","65612000","0.0812720848056537"
"2014-07-24","198.830002","199.059998","198.449997","198.649994","178.194305","56888000","0.05202312138728324"
"2014-07-25","198.089996","198.259995","197.330002","197.720001","177.360077","76837000","-0.06850715746421268"
"2014-07-28","197.759995","198.089996","196.619995","197.800003","177.431824","69259000","0.09149453941120607"
"2014-07-29","198.169998","198.449997","196.919998","196.949997","176.669357","80466000","-0.03816793893129771"
"2014-07-30","197.649994","197.910004","196.160004","196.979996","176.696274","104222000","-0.04828226555246054"
"2014-07-31","195.610001","195.779999","192.970001","193.089996","173.206863","183479000","-0.09840571742715779"
"2014-08-01","192.559998","193.759995","191.570007","192.500000","172.677597","189261000","-0.15139949109414758"
"2014-08-04","192.869995","194.300003","192.050003","193.889999","173.924438","91340000","-0.05902202030057458"
"2014-08-05","193.100006","193.600006","191.309998","192.009995","172.238037","152690000","-0.050073637702503684"
"2014-08-06","191.110001","192.889999","191.080002","192.070007","172.291901","94818000","-0.07603890362511052"
"2014-08-07","192.940002","193.130005","190.550003","191.029999","171.358994","135733000","-0.017350157728706624"
"2014-08-08","191.460007","193.369995","190.949997","193.240005","173.341400","117014000","-0.03374233128834356"
"2014-08-11","193.970001","194.660004","193.710007","193.800003","173.843704","74544000","0.16616981718519966"
"2014-08-12","193.610001","194.149994","192.940002","193.529999","173.601517","73632000","0.028066528066528068"
"2014-08-13","194.289993","195.059998","193.960007","194.839996","174.776627","69047000","-0.006335797254487857"
"2014-08-14","195.160004","195.759995","194.979996","195.759995","175.601868","57371000","0.0731958762886598"
"2014-08-15","196.470001","196.649994","194.309998","195.720001","175.566040","139951000","-0.00777000777000777"
"2014-08-18","196.800003","197.449997","196.690002","197.360001","177.037155","75424000","0.15227107263433862"
"2014-08-19","197.839996","198.539993","197.440002","198.389999","177.961105","59135000","0.10902255639097744"
"2014-08-20","198.119995","199.160004","198.080002","198.919998","178.436493","72763000","0.061191626409017714"
"2014-08-21","199.089996","199.759995","198.929993","199.500000","178.956802","67791000","0.09736680955296999"
"2014-08-22","199.339996","199.690002","198.740005","199.190002","178.678726","76107000","0.06376109765940274"
"2014-08-25","200.139999","200.589996","199.149994","200.199997","179.584702","63855000","0.1712203810531503"
"2014-08-26","200.330002","200.820007","200.279999","200.330002","179.701324","47298000","0.020434227330779056"
"2014-08-27","200.429993","200.570007","199.940002","200.250000","179.629532","47874000","-0.02682648401826484"
"2014-08-28","199.589996","200.270004","199.389999","200.139999","179.530869","58330000","-0.034045922406967535"
"2014-08-29","200.449997","200.729996","199.820007","200.710007","180.042191","65907000","0.04421448730009407"
"2014-09-02","200.970001","201.000000","199.860001","200.610001","179.952484","72426000","0.19359581794070932"
"2014-09-03","201.380005","201.410004","200.220001","200.500000","179.853821","57462000","-0.020905923344947737"
"2014-09-04","200.839996","201.580002","199.660004","200.210007","179.593674","85236000","-0.05218068535825545"
"2014-09-05","200.169998","201.190002","199.410004","201.110001","180.401001","102177000","0.008289374529012811"
"2014-09-08","200.919998","201.210007","200.000000","200.589996","179.934555","64146000","0.1383041807460412"
"2014-09-09","200.410004","200.550003","198.910004","199.320007","178.795364","88591000","-0.02727272727272727"
"2014-09-10","199.429993","200.199997","198.770004","200.070007","179.468140","67251000","-0.029356060606060608"
"2014-09-11","199.270004","200.330002","199.119995","200.300003","179.674408","66774400","0.017699115044247787"
"2014-09-12","200.100006","200.119995","198.559998","199.130005","178.624878","117409300","-0.09106984969053934"
"2014-09-15","199.160004","199.320007","198.380005","198.979996","178.490341","76401000","0.09496316961271178"
"2014-09-16","198.610001","200.839996","198.500000","200.479996","179.835876","116201000","0.01643598615916955"
"2014-09-17","200.770004","201.679993","199.750000","200.750000","180.078033","151266000","0.020100502512562814"
"2014-09-18","201.360001","201.850006","201.100006","201.820007","181.037888","94990000","0.08634868421052631"
"2014-09-19","201.520004","201.899994","200.289993","200.699997","180.874756","121649000","-0.036065573770491806"
"2014-09-22","200.350006","200.380005","198.729996","199.149994","179.477844","125553000","0.10589737918930464"
"2014-09-23","198.429993","199.259995","197.949997","198.009995","178.450470","111393000","-0.0283960092095165"
"2014-09-24","198.039993","199.690002","197.520004","199.559998","179.847382","107276000","0.01752988047808765"
"2014-09-25","199.039993","199.050003","196.270004","196.339996","176.945435","150300000","-0.02501454333915067"
"2014-09-26","196.699997","198.389999","196.419998","197.899994","178.351349","103547000","0.03456998313659359"
"2014-09-29","196.199997","197.889999","196.050003","197.539993","178.026901","95112000","0.18330235159042516"
"2014-09-30","197.690002","198.300003","196.610001","197.020004","177.558289","131302000","-0.0211864406779661"
"2014-10-01","196.699997","196.770004","193.910004","194.350006","175.152008","177798000","-0.06696935300794551"
"2014-10-02","194.179993","195.059998","192.350006","194.380005","175.179077","157285000","-0.026332288401253918"
"2014-10-03","195.679993","196.940002","195.080002","196.520004","177.107666","121569000","0.10401188707280833"
"2014-10-06","197.339996","197.600006","195.580002","196.289993","176.900391","104778000","0.22517281145615087"
"2014-10-07","195.279999","195.720001","193.220001","193.259995","174.169708","147913000","-0.06563245823389022"
"2014-10-08","193.369995","196.919998","192.360001","196.639999","177.215805","186461000","0.04097035040431267"
